class,NTV1,NTV2,NTV3,NTV4,NTV5,NTV6,NTV7,NTV8,NTV9,NTV10
0.0,1.8523588180541992,0.0397319607436656,1.996468424797058,6.2484564781188965,6.380399227142334,0.2938414812088012,3.809504508972168,7.543405055999756,6.454768657684326,5.406448841094971
1.0,2.173024177551269,0.071383349597454,2.1780261993408203,6.57352352142334,6.517325878143311,-0.5785398483276367,4.141458034515381,7.528648853302002,6.465292453765869,5.399019241333008
0.0,2.6250877380371094,1.347184419631958,3.698867321014404,5.810381412506104,5.547091960906982,-0.1044506132602691,5.066970348358154,7.269428730010986,6.513686656951904,5.108093738555908
1.0,4.606746673583984,1.4277952909469604,3.842604398727417,5.157614707946777,5.214942932128906,0.0597828701138496,5.509251117706299,6.428140640258789,6.686065673828125,5.741967678070068
1.0,4.241044521331787,0.802478015422821,2.8762130737304688,5.740872383117676,6.273460865020752,-0.1870752274990081,4.553630828857422,7.1370344161987305,6.7517595291137695,5.372427463531494
1.0,1.7302508354187012,0.2063350081443786,2.087448835372925,6.475971221923828,6.506677627563477,0.0191130712628364,3.7999675273895264,7.339445114135742,6.439171314239502,5.518219470977783
0.0,1.7918214797973633,0.5954442024230957,2.6880714893341064,6.579259395599365,6.326808929443359,-0.7011452913284302,4.195807933807373,7.893874645233154,6.395088195800781,4.877157211303711
1.0,2.6945464611053467,0.4435095191001892,2.256887912750244,6.530122756958008,6.541276454925537,-0.6036556363105774,3.432939052581787,7.629251956939697,6.560893058776856,5.044040203094482
0.0,2.2421767711639404,1.0645170211791992,3.386864185333252,5.909679412841797,5.6570353507995605,0.0876344218850135,4.903929710388184,7.433401584625244,6.474323749542236,5.046170234680176
1.0,5.653541088104248,1.634808897972107,3.973720788955689,5.387153148651123,5.66261625289917,-0.6991950273513794,5.34987211227417,6.615666389465332,6.730556488037109,5.450629234313965
0.0,2.714857816696167,-0.3466388285160064,1.6599940061569214,6.063939571380615,6.668191432952881,0.3738645613193512,3.9132142066955566,7.570033073425293,6.593194007873535,5.530174732208252
0.0,2.9523680210113525,0.5287503004074097,2.587146043777466,5.7159528732299805,5.928234577178955,0.3541279435157776,4.318528652191162,6.927908420562744,6.69270658493042,5.691722869873047
0.0,3.193110942840576,0.4978089928627014,2.6755502223968506,5.350574970245361,5.4975199699401855,1.1927244663238523,4.631330966949463,6.564408302307129,6.659745693206787,5.903820991516113
0.0,0.6331076622009277,0.4910813570022583,2.627093315124512,6.512682914733887,5.860892295837402,-0.0444851815700531,4.110729217529297,7.298560619354248,6.328918933868408,5.495952606201172
1.0,4.263481140136719,1.536525845527649,3.9005894660949703,5.3960137367248535,5.365377902984619,-0.3383799195289612,5.155700206756592,6.840481281280518,6.733425140380859,5.3331451416015625
1.0,2.267777681350708,0.0129860267043113,2.0896801948547363,6.435011386871338,6.504194259643555,-0.5778437256813049,3.8488399982452393,7.87882661819458,6.557658672332764,5.12621545791626
1.0,3.33886981010437,1.0813238620758057,3.3056130409240723,5.5666985511779785,5.694985866546631,0.2851864397525787,4.90597677230835,6.998497486114502,6.713657855987549,5.356233596801758
1.0,4.460458278656006,1.0168050527572632,3.279996395111084,5.197573184967041,5.245734214782715,0.2488012760877609,4.881779670715332,6.411059379577637,6.581091403961182,5.905734062194824
1.0,2.340228319168091,0.0891773775219917,1.9959349632263184,6.4347920417785645,6.644017696380615,-0.1106541827321052,3.769652128219605,7.65423583984375,6.513546466827393,5.206311225891113
1.0,7.440479755401611,1.8649749755859373,4.486637592315674,4.742912769317627,5.202845573425293,-0.3524138033390045,5.955904483795166,6.195103645324707,6.851280212402344,5.632239818572998
0.0,2.4098331928253174,0.5576563477516174,2.7282958030700684,5.895617485046387,5.915594100952148,0.5007933378219604,4.439316272735596,7.505433559417725,6.528594970703125,5.110109806060791
0.0,4.662981986999512,0.6397804021835327,2.797484397888184,5.628960132598877,6.124449729919434,-0.2278050184249878,4.483734130859375,7.110757827758789,6.759016513824463,5.428244113922119
0.0,2.064890146255493,0.1766556501388549,2.2542107105255127,6.417457580566406,6.665172100067139,-0.6901378631591797,4.157723903656006,7.928025722503662,6.500718593597412,5.18154764175415
1.0,2.746845245361328,0.5712646245956421,2.6773815155029297,5.575771808624268,5.694825172424316,0.7809010744094849,4.472910404205322,6.716256618499756,6.613681793212891,5.8651556968688965
1.0,5.988982677459717,1.8869240283966064,4.307235240936279,5.055832386016846,4.894659519195557,-0.4173472225666046,5.716835975646973,6.019503593444824,6.667701721191406,5.76394510269165
1.0,3.912186861038208,1.324183464050293,3.5441219806671143,5.60418701171875,5.743488311767578,0.1230863332748413,5.169339656829834,6.812867164611816,6.733404159545898,5.3507890701293945
0.0,3.3711109161376958,1.2196179628372192,3.46447491645813,5.717718601226807,5.411814212799072,0.2074930816888809,4.8610520362854,6.650694370269775,6.617008209228516,5.4748640060424805
1.0,3.2913405895233154,1.5068328380584717,3.9075253009796143,5.64187479019165,5.276201248168945,-0.1198084130883216,5.173585891723633,6.838872909545898,6.606166839599609,5.310732364654541
0.0,3.829908847808838,1.145653247833252,3.417078733444214,5.922022819519043,6.064425945281982,-0.774512529373169,5.0227227210998535,7.181807994842529,6.56381893157959,5.320091724395752
1.0,4.791377067565918,1.2714638710021973,3.601806402206421,4.956733703613281,5.0532965660095215,0.8508464694023132,5.312369346618652,6.136631488800049,6.807324409484863,5.838773727416992
0.0,0.8362647891044617,0.5311416387557983,2.635272741317749,6.7093586921691895,6.112527370452881,-0.6042913198471069,4.062374114990234,7.568085670471191,6.34387731552124,5.263836860656738
0.0,4.048415660858154,0.6392496228218079,2.8015942573547363,6.002960205078125,6.326920509338379,-0.6902023553848267,4.513777256011963,7.325345516204834,6.679108142852783,5.302068710327148
0.0,2.8459243774414062,0.7278104424476624,2.9058005809783936,6.268067359924316,6.313490390777588,-0.5858049988746643,4.818976402282715,7.297823429107666,6.476872444152832,5.373715400695801
0.0,3.266401529312134,1.1760356426239014,3.458936214447021,5.456309795379639,5.213259696960449,0.519626796245575,4.930283546447754,6.555109024047852,6.652756690979004,5.623301982879639
1.0,3.0773282051086426,0.3602238893508911,2.454012632369995,6.37659215927124,6.223634719848633,-0.3236611783504486,4.172147274017334,7.236072063446045,6.551230430603027,5.2972412109375
0.0,4.405880451202393,1.1748712062835691,3.426623821258545,5.804885387420654,5.745776653289795,-0.6057324409484863,4.673484802246094,7.0350871086120605,6.775259017944336,5.1700944900512695
1.0,5.204195022583008,2.088853597640991,4.682917594909668,5.170596122741699,4.948083400726318,-0.2814589738845825,5.88515043258667,6.378032207489014,6.764648914337158,5.368579864501953
0.0,1.8186430931091309,0.479474812746048,2.50635838508606,6.702862739562988,6.608242511749268,-0.9542858600616456,4.162896156311035,7.703730583190918,6.397599220275879,5.203811168670654
0.0,3.4530951976776123,0.6305646896362305,3.061694860458374,5.7228217124938965,5.549725532531738,0.0733724385499954,4.9243340492248535,7.320445537567139,6.714703559875488,5.1721296310424805
0.0,2.630224227905273,0.7868289351463318,2.8410322666168213,5.801902294158936,5.785342216491699,0.1307887732982635,4.338146686553955,6.925126552581787,6.609079360961914,5.633302211761475
0.0,3.05413556098938,-0.1493005156517028,1.8367599248886108,5.9936723709106445,6.645287990570068,0.4117737710475921,4.043308734893799,7.417492866516113,6.603439807891846,5.557887077331543
0.0,3.5578954219818115,0.1216648966073989,2.074700355529785,6.078599452972412,6.7633056640625,-0.1935608386993408,3.992096185684204,7.508697986602783,6.667905807495117,5.39686393737793
0.0,4.076879978179932,1.0700442790985107,3.1772725582122803,6.135343551635742,6.0419745445251465,-0.7106493711471558,4.42850399017334,7.130431652069092,6.661595821380615,5.095358371734619
0.0,1.987754821777344,-0.0815958604216575,1.8623597621917725,6.386087894439697,6.625739097595215,-0.2047245651483535,3.607667207717896,7.899382591247559,6.495771408081055,5.210845947265625
0.0,2.976253032684326,0.8905845880508423,3.362874746322632,5.98056697845459,5.866528034210205,-1.0885852575302124,5.010654926300049,7.283102989196777,6.256454944610596,5.725615978240967
0.0,2.065757274627685,0.6098925471305847,2.4488656520843506,6.637528896331787,7.041100025177002,-0.635583758354187,4.259095191955566,7.712832927703857,6.308118343353272,5.246822834014893
0.0,2.400033712387085,-0.4141231179237366,1.629705786705017,6.041684627532959,6.574743747711182,0.5061762928962708,3.898989200592041,7.66555643081665,6.551454544067383,5.494145393371582
1.0,6.068953990936279,1.7399804592132568,4.202991008758545,4.891692638397217,4.728982925415039,-0.2103008925914764,5.635279655456543,5.95653247833252,6.657717704772949,5.878195762634277
0.0,3.568316698074341,1.0479687452316284,3.2709689140319824,5.952237606048584,5.836881637573242,-0.5310326814651489,4.565826416015625,7.240361213684082,6.719488620758057,5.094947338104248
1.0,3.8706462383270255,1.39266037940979,3.6897807121276855,5.410434246063232,5.470447063446045,0.0484820082783699,5.129842281341553,6.842379570007324,6.736742496490479,5.385980129241943
1.0,2.878473281860352,0.952168345451355,2.9671432971954346,6.366759777069092,6.550845623016357,-0.8253181576728821,4.564073085784912,7.401318073272705,6.49895715713501,5.241162300109863
0.0,2.674760103225708,0.4314552843570709,2.5448944568634038,5.618869781494141,5.692224979400635,0.8752375841140747,4.431050777435303,6.717446327209473,6.591688632965088,5.881862640380859
1.0,6.570718765258789,1.7110823392868042,4.264523506164551,5.043691158294678,4.9754743576049805,-0.2999387085437774,5.911323547363281,6.174965858459473,6.766069412231445,5.61534595489502
1.0,5.438349723815918,1.4940416812896729,3.9003922939300537,4.796451568603516,4.882137298583984,0.4297786056995392,5.530454158782959,6.006429672241211,6.726578712463379,5.958739757537842
1.0,3.1880877017974854,0.5686633586883545,2.759973287582397,5.333088397979736,5.408875942230225,1.1699647903442385,4.668454170227051,6.510908603668213,6.649343967437744,5.919666767120361
0.0,0.9897252917289734,0.280872493982315,2.447648525238037,6.276152610778809,5.871060848236084,0.3284600079059601,4.19150972366333,7.133238315582275,6.426796913146973,5.710921764373779
1.0,2.13115668296814,-0.3196483552455902,1.7132747173309326,6.141087532043457,6.579714775085449,0.425433874130249,3.9370293617248535,7.695507526397705,6.497457027435303,5.448983192443848
0.0,3.2930591106414795,-0.0331189855933189,1.967173218727112,6.256878852844238,6.849262714385986,-0.2674193680286407,4.10134744644165,7.545629501342773,6.601617813110352,5.42002010345459
1.0,2.605743885040283,-0.2173722833395004,1.7598518133163452,6.019100666046143,6.501841068267822,0.4809170365333557,3.833954334259033,7.477125644683838,6.59157657623291,5.532196998596191
1.0,5.059893608093262,1.8187438249588013,4.274205684661865,4.9443359375,4.750983238220215,0.7594224810600281,5.800896167755127,5.927358150482178,6.880679130554199,5.644904136657715
0.0,4.268222808837891,1.3213039636611938,3.702836513519287,5.657224178314209,5.417109966278076,-0.4924881756305694,5.267271995544434,6.7333149909973145,6.643564224243164,5.441350936889648
0.0,5.130135536193848,1.1702156066894531,3.470264434814453,5.565713882446289,5.826846599578857,-0.5890786051750183,5.049211502075195,6.85409688949585,6.705309867858887,5.441976547241211
0.0,1.0045266151428225,0.5236564874649048,2.492790460586548,6.417901515960693,6.025090217590332,0.0187957566231489,3.961349010467529,7.320301532745361,6.301679611206055,5.467389583587647
1.0,3.392178773880005,1.6342445611953735,4.0788679122924805,5.670675277709961,5.263217449188232,-0.3200230002403259,5.266468048095703,6.868194580078125,6.600451469421387,5.251187324523926
1.0,4.511836051940918,1.325193166732788,3.6507492065429688,5.177383899688721,5.208578109741211,0.4215734899044037,5.329985618591309,6.301911354064941,6.720817565917969,5.770248889923096
1.0,2.4471216201782227,0.6939472556114197,2.552119255065918,6.332500457763672,6.5086541175842285,-0.4323742985725403,4.02969217300415,7.341732501983643,6.528172016143799,5.357888698577881
1.0,6.066074371337891,1.9516483545303345,4.381865501403809,4.962818622589111,4.904151916503906,-0.5059449076652527,5.715180397033691,5.997167110443115,6.631160736083984,5.8380656242370605
1.0,5.613993167877197,1.7871795892715454,4.295864105224609,5.051461219787598,5.085699558258057,-0.5476981401443481,5.734600067138672,6.366460800170898,6.646618366241455,5.692676067352295
