class,NTV1,NTV2,NTV3,NTV4,NTV5,NTV6,NTV7,NTV8,NTV9,NTV10
0.0,4.794116973876953,1.5298413038253784,3.9420206546783447,5.215403079986572,5.159045219421387,0.07667796313762665,5.696371555328369,6.2642083168029785,6.6589789390563965,5.760625839233398
0.0,1.7018959522247314,0.6173717379570007,2.6723151206970215,6.426483631134033,6.079639911651611,-0.7317344546318054,3.9942169189453125,7.483870506286621,6.507312774658203,5.289866924285889
0.0,1.6277271509170532,-0.27356505393981934,1.7380772829055786,6.562917232513428,6.740344524383545,-0.16895747184753418,3.8102927207946777,7.811962604522705,6.424910545349121,5.373163223266602
0.0,4.368156909942627,0.8201444149017334,3.000795602798462,5.477313995361328,5.7327046394348145,0.2962445914745331,4.580530643463135,6.85935640335083,6.794368267059326,5.441835403442383
0.0,4.928399562835693,1.4119350910186768,3.694902181625366,5.8402419090271,5.719792366027832,-0.9787572622299194,4.855232238769531,6.936957359313965,6.722815036773682,5.139553070068359
0.0,2.4332804679870605,0.3079935908317566,2.4084246158599854,5.7312140464782715,5.871476650238037,0.6517080068588257,4.303455352783203,6.9289398193359375,6.605396270751953,5.821328639984131
0.0,2.2188451290130615,0.30382707715034485,2.296590805053711,6.295034408569336,6.689655780792236,-0.2052876055240631,4.419611930847168,7.397766590118408,6.363600730895996,5.641232013702393
1.0,4.547595977783203,1.1559251546859741,3.472257137298584,5.109691143035889,5.154659748077393,0.8377443552017212,5.259768486022949,6.214198112487793,6.77935791015625,5.800997734069824
1.0,5.209060192108154,2.147371292114258,4.734760284423828,5.157736301422119,4.9638237953186035,-0.34598100185394287,5.901006698608398,6.3841023445129395,6.755733966827393,5.373924732208252
0.0,2.736830711364746,0.4288885295391083,2.3338301181793213,6.152188777923584,6.5537614822387695,0.17656005918979645,4.248127460479736,7.150686740875244,6.571791648864746,5.560111045837402
0.0,2.6202192306518555,0.5486792325973511,2.5105197429656982,6.201990604400635,6.145967483520508,-0.007857668213546276,3.913909435272217,7.383045673370361,6.593396186828613,5.155922889709473
0.0,2.4617366790771484,1.2390278577804565,3.597721815109253,5.889199733734131,5.57579231262207,0.02049744687974453,5.076504707336426,7.253255367279053,6.481907367706299,5.1150031089782715
0.0,2.5294833183288574,1.4239287376403809,3.812288999557495,5.820431709289551,5.507364749908447,-0.06793667376041412,5.172971725463867,7.289078235626221,6.485250473022461,5.0411505699157715
1.0,5.9579901695251465,1.8213846683502197,4.3637003898620605,4.96773099899292,4.896998405456543,-0.5430220365524292,5.6959733963012695,6.204233169555664,6.620033264160156,5.75931453704834
0.0,5.399473190307617,1.4162698984146118,3.919851303100586,5.182392120361328,5.136802673339844,0.038744378834962845,5.413090705871582,6.535064220428467,6.827208995819092,5.443422794342041
1.0,5.1291913986206055,1.6366881132125854,4.061549663543701,4.891995429992676,4.857435703277588,0.68243807554245,5.702789306640625,5.956727504730225,6.800065517425537,5.8158650398254395
0.0,2.401949882507324,-0.05082900822162628,1.8951927423477173,6.320767402648926,6.884546279907227,0.048973336815834045,4.149798393249512,7.495246887207031,6.4662766456604,5.582780361175537
0.0,2.627570152282715,1.4329495429992676,3.8179070949554443,5.822900295257568,5.519260883331299,-0.13188013434410095,5.164473056793213,7.2566304206848145,6.498664379119873,5.061054706573486
1.0,5.903197288513184,1.8838127851486206,4.445030689239502,5.269430160522461,4.9802751541137695,-0.6769095659255981,5.889660835266113,6.325576305389404,6.6635541915893555,5.4956231117248535
0.0,1.9264686107635498,0.6985430717468262,2.589918613433838,6.682774543762207,6.772899627685547,-0.9458989500999451,4.115340232849121,7.694056510925293,6.369110107421875,5.178808689117432
0.0,1.7921146154403687,0.397932767868042,2.5528876781463623,6.452208518981934,6.25135612487793,-0.6964021921157837,4.17173433303833,7.927715301513672,6.446573734283447,4.979780673980713
1.0,4.497491836547852,1.0388070344924927,3.2871391773223877,5.841557502746582,5.969200611114502,-0.9112836122512817,4.645261764526367,7.204705238342285,6.7354631423950195,5.201304912567139
1.0,4.697052955627441,1.8486990928649902,4.118659019470215,5.349235534667969,5.452776908874512,-0.296213835477829,5.358209133148193,6.507853031158447,6.829699516296387,5.4045610427856445
1.0,1.9456276893615723,0.8177481889724731,2.6583938598632812,6.632236003875732,6.745269298553467,-0.9637664556503296,4.072605133056641,7.717484951019287,6.346206188201904,5.1425371170043945
1.0,4.854048728942871,0.1842382550239563,2.319321393966675,5.796824932098389,6.628590106964111,-0.37554931640625,4.3475775718688965,7.373745441436768,6.679893970489502,5.4849090576171875
1.0,3.200411081314087,1.239280104637146,3.3867785930633545,5.5497026443481445,5.546210765838623,0.12678803503513336,4.746857166290283,6.67888879776001,6.732139587402344,5.624454021453857
0.0,2.8564648628234863,0.8901983499526978,2.8334455490112305,6.141706943511963,6.301766872406006,-0.492702841758728,4.29304838180542,7.172316074371338,6.681588649749756,5.376848220825195
1.0,0.7980471849441528,0.4337448477745056,2.5742688179016113,6.6515069007873535,5.974156379699707,-0.36152079701423645,4.0980329513549805,7.475904941558838,6.327188968658447,5.345482349395752
0.0,3.206433057785034,0.4951842725276947,3.1952478885650635,6.158164978027344,5.215287208557129,-0.9529256820678711,4.846410274505615,7.898175239562988,6.668818473815918,4.705595016479492
1.0,4.817023754119873,1.3823872804641724,3.7115914821624756,5.18505859375,5.058889865875244,0.48902472853660583,5.3457255363464355,6.191396236419678,6.7829718589782715,5.669816017150879
1.0,5.106002330780029,1.9622341394424438,4.540562152862549,5.089208126068115,4.886354923248291,0.06245316192507744,5.911802291870117,6.275609016418457,6.794826030731201,5.457952499389648
1.0,3.6685643196105957,0.48138418793678284,2.601377010345459,5.642655849456787,6.058892250061035,0.4057728946208954,4.493568420410156,7.0841217041015625,6.826615810394287,5.449830055236816
0.0,4.113633632659912,1.035305380821228,3.208315372467041,6.042350769042969,5.913154602050781,-0.6825540661811829,4.471089839935303,7.1002912521362305,6.664665699005127,5.160754680633545
0.0,4.2483110427856445,0.8914766311645508,3.1491200923919678,6.078449249267578,6.12607479095459,-1.0583815574645996,4.71023416519165,7.249262809753418,6.604835510253906,5.248358726501465
0.0,2.139349937438965,-0.3963347375392914,1.6269397735595703,6.3191704750061035,6.803014278411865,-0.09667763859033585,3.8210811614990234,7.845767974853516,6.520063400268555,5.446247577667236
1.0,3.0191853046417236,0.17018304765224457,2.0518057346343994,6.331202507019043,7.050263404846191,-0.40814587473869324,4.037753582000732,7.623859882354736,6.554986476898193,5.4047393798828125
1.0,5.924261093139648,1.398938536643982,3.8737008571624756,4.9860310554504395,5.028996467590332,0.21977642178535461,5.690199375152588,6.171271800994873,6.774719715118408,5.764071941375732
0.0,5.335483074188232,1.8917138576507568,4.3011393547058105,5.285164833068848,4.986196041107178,-0.06868908554315567,5.763021945953369,6.084402561187744,6.759312629699707,5.535284519195557
0.0,2.1865453720092773,0.550562858581543,2.607438564300537,5.778549671173096,5.676968574523926,0.6006825566291809,4.234768867492676,6.875480651855469,6.514284133911133,5.7450785636901855
0.0,3.6157052516937256,0.6108133792877197,2.814055919647217,5.794259071350098,5.895330905914307,0.4494367837905884,4.648386001586914,7.051089763641357,6.583199977874756,5.360296726226807
1.0,3.2018473148345947,0.6249889135360718,2.7712013721466064,5.457907199859619,5.475542068481445,1.0221763849258423,4.620437145233154,6.476457118988037,6.586098670959473,5.920651912689209
1.0,4.79507303237915,1.2736618518829346,3.647343873977661,5.238378047943115,5.3372931480407715,0.3085271120071411,5.529802322387695,6.391883373260498,6.7447919845581055,5.699040412902832
1.0,5.934309482574463,1.096101999282837,3.432203531265259,5.295577526092529,5.837733268737793,-0.5225912928581238,5.051095485687256,6.7574005126953125,6.7087860107421875,5.594699859619141
0.0,3.7255258560180664,1.8430511951446533,4.341354846954346,5.684018611907959,5.284603118896484,-0.6450692415237427,5.398764133453369,6.899413585662842,6.616424083709717,5.160672187805176
0.0,3.7021219730377197,0.7541863322257996,2.723398208618164,5.793697834014893,6.3099284172058105,0.10822727531194687,4.487942695617676,7.0207624435424805,6.815925121307373,5.451781749725342
0.0,4.200683116912842,1.2058402299880981,3.3623735904693604,5.80296516418457,6.295835494995117,-0.9148789048194885,4.840893268585205,7.265877723693848,6.699872970581055,5.295727729797363
1.0,5.8099446296691895,1.6543083190917969,4.068068981170654,5.118162631988525,5.242031097412109,-0.32304951548576355,5.804433822631836,6.196760177612305,6.671619415283203,5.7935075759887695
1.0,5.523214817047119,1.9722039699554443,4.2732157707214355,5.079526901245117,5.000363349914551,-0.2336270958185196,5.415515422821045,6.013808727264404,6.7388153076171875,5.690830230712891
0.0,1.769987940788269,0.8892375826835632,2.863915205001831,6.358470439910889,6.258046627044678,-0.6160849928855896,4.242297172546387,7.575614929199219,6.394943714141846,5.183577537536621
1.0,2.9729909896850586,0.4229256212711334,2.4388320446014404,5.870591163635254,6.20575475692749,0.5625060200691223,4.391828536987305,7.012423515319824,6.622153282165527,5.602836608886719
0.0,1.9191280603408813,-0.3454738259315491,1.6617114543914795,6.3812174797058105,6.732305526733398,-0.19030392169952393,3.6651272773742676,7.949821949005127,6.522345542907715,5.320882797241211
0.0,3.7442691326141357,0.7979376912117004,3.0110480785369873,5.928662300109863,5.918179512023926,-0.7055225372314453,4.320307731628418,7.375013828277588,6.781763553619385,5.1110005378723145
1.0,4.269199848175049,0.7892024517059326,2.8718960285186768,5.840840816497803,6.123251438140869,-0.21479696035385132,4.457352161407471,7.007018089294434,6.643194198608398,5.416924953460693
0.0,3.0694336891174316,-0.4284578859806061,1.585960030555725,5.942994594573975,6.707228183746338,0.4266932010650635,3.894346237182617,7.545628547668457,6.621705055236816,5.6085333824157715
0.0,4.849271774291992,1.347233772277832,3.6839654445648193,4.984021186828613,5.058466911315918,0.5940690040588379,5.271135330200195,6.193974018096924,6.785270690917969,5.810647964477539
1.0,5.427627086639404,1.6129584312438965,3.999641180038452,5.150245666503906,4.885039329528809,-0.13733242452144623,5.5384111404418945,6.031327247619629,6.61243200302124,5.8383097648620605
0.0,5.50498628616333,1.956241488456726,4.383286952972412,4.987059116363525,4.774857997894287,0.340880811214447,5.733164310455322,5.921544551849365,6.868495464324951,5.592492580413818
1.0,7.015356540679932,1.8449089527130127,4.411879539489746,4.8869500160217285,5.229236125946045,-0.27601251006126404,5.94406270980835,6.207530498504639,6.852772235870361,5.592840671539307
0.0,2.493504762649536,0.12928731739521027,2.272597074508667,6.440512657165527,6.225518703460693,-0.5254021286964417,3.9184391498565674,7.733481407165527,6.554768085479736,5.037233829498291
1.0,2.688934564590454,0.9400860071182251,2.9822158813476562,6.111392498016357,6.08664608001709,-0.4554014801979065,4.349750518798828,7.255948543548584,6.656894207000732,5.260203838348389
1.0,5.773388862609863,1.7014751434326172,4.078658103942871,5.332565784454346,5.204977512359619,-0.25047388672828674,5.807301044464111,6.09982967376709,6.7105584144592285,5.6520209312438965
0.0,6.3857502937316895,2.0593338012695312,4.66127347946167,4.926772117614746,5.040761470794678,-0.28225451707839966,5.955525875091553,6.267146587371826,6.861687660217285,5.45467472076416
1.0,5.417741298675537,1.6267210245132446,4.004390239715576,5.184000015258789,4.926016807556152,-0.1607482135295868,5.562351226806641,6.067943096160889,6.6342854499816895,5.791615962982178
0.0,4.645102024078369,1.484100341796875,3.727104902267456,5.775026798248291,5.869511127471924,-0.6363557577133179,5.204777240753174,6.854130268096924,6.702509880065918,5.264404296875
0.0,2.3987159729003906,-0.371474951505661,1.6623830795288086,6.145905017852783,6.689584732055664,0.21929481625556946,3.938908815383911,7.638984203338623,6.567070960998535,5.550384998321533
0.0,2.1583709716796875,0.2571774125099182,2.3617944717407227,6.690637111663818,6.491273403167725,-0.6740660071372986,4.273307800292969,7.447612285614014,6.357000827789307,5.373473167419434
0.0,1.4349819421768188,0.2154441475868225,2.339560031890869,6.1130690574646,5.93893575668335,0.5096734762191772,4.199692249298096,7.079999923706055,6.467398643493652,5.767251968383789
0.0,6.770766258239746,1.934221863746643,4.558964252471924,4.809916019439697,5.03784704208374,-0.3360697627067566,5.9027180671691895,6.174151420593262,6.800319194793701,5.630814075469971
1.0,5.165329933166504,1.833796501159668,4.331790447235107,5.055013656616211,4.815967559814453,0.42977771162986755,5.798595428466797,6.094069957733154,6.85232400894165,5.533975601196289
0.0,3.5890052318573,0.548803448677063,2.743873119354248,5.801375389099121,5.988533020019531,0.39032554626464844,4.655018329620361,7.094278812408447,6.601673126220703,5.392585277557373
0.0,4.451101303100586,1.916235089302063,4.445207118988037,5.389220714569092,5.0770792961120605,-0.33339837193489075,5.647958278656006,6.571305751800537,6.710498332977295,5.316900253295898
0.0,2.5242607593536377,0.40119099617004395,2.540982246398926,6.444153308868408,6.2110466957092285,-1.032220721244812,3.9683759212493896,7.688765525817871,6.539754390716553,5.134510040283203
1.0,5.96336555480957,1.7052606344223022,4.163455009460449,4.829709529876709,4.882911682128906,-0.25412482023239136,5.464683532714844,6.14886999130249,6.697412490844727,5.819175720214844
1.0,3.6676464080810547,-0.1736556440591812,1.8387720584869385,6.098907947540283,6.896078109741211,-0.2469569444656372,3.995518684387207,7.635257244110107,6.636795997619629,5.446208477020264
0.0,4.414850234985352,1.4650816917419434,3.7949254512786865,5.524525165557861,5.4084367752075195,-0.3901442885398865,5.067507266998291,6.706218719482422,6.685408115386963,5.4069132804870605
0.0,2.4841864109039307,1.3809852600097656,3.763772487640381,5.759239196777344,5.468132972717285,0.05513220280408859,5.154233932495117,7.273475646972656,6.500680446624756,5.083127498626709
1.0,3.3949384689331055,1.5332934856414795,3.817850112915039,5.755330562591553,5.691666603088379,-0.3070674240589142,5.16139554977417,7.073150157928467,6.637009143829346,5.1518778800964355
1.0,6.087228298187256,1.680080771446228,4.132843017578125,5.151646614074707,5.016424179077148,-0.04414014518260956,5.781617641448975,6.127139091491699,6.800520896911621,5.583013534545898
0.0,4.628815174102783,1.4427012205123901,3.734454393386841,5.742122173309326,5.734118938446045,-0.7036962509155273,5.124615669250488,6.867273330688477,6.686418533325195,5.277152061462402
1.0,5.022890567779541,1.0761902332305908,3.3627374172210693,5.412684440612793,5.624533176422119,-0.37309974431991577,4.929640769958496,6.710671901702881,6.635125160217285,5.635612487792969
0.0,4.02433443069458,-0.05965863913297653,2.0034661293029785,5.846672058105469,6.665957927703857,0.04446745291352272,4.1626200675964355,7.415302753448486,6.656477928161621,5.554976940155029
0.0,1.3274096250534058,0.5354489684104919,2.450585126876831,6.523798942565918,6.422617435455322,-0.13452893495559692,4.093360900878906,7.477314472198486,6.260300159454346,5.380869388580322
1.0,5.080408573150635,1.824689507484436,4.288986682891846,4.9303131103515625,4.750380516052246,0.7161973118782043,5.8005218505859375,5.942411422729492,6.8731536865234375,5.650208473205566
0.0,2.0253474712371826,0.2403436154127121,2.17948055267334,6.342452526092529,6.3188371658325195,-0.13326966762542725,3.6145572662353516,7.780426025390625,6.501179218292236,5.061755657196045
0.0,4.326798439025879,1.4547061920166016,3.793605327606201,5.480514049530029,5.362114906311035,-0.3215906620025635,5.046385288238525,6.7133469581604,6.692178726196289,5.41444206237793
1.0,6.019763946533203,1.9082984924316406,4.310975551605225,4.902922630310059,4.844993591308594,-0.2993282377719879,5.6060872077941895,5.937716007232666,6.66853141784668,5.856350898742676
0.0,3.0147902965545654,0.7199602723121643,2.890296220779419,5.446553707122803,5.486497402191162,0.8157336115837097,4.634069442749023,6.621448040008545,6.639237880706787,5.833221912384033
0.0,4.944019794464111,1.4929852485656738,3.8223371505737305,5.426990032196045,5.535140514373779,-0.5614235401153564,5.0472283363342285,6.763055324554443,6.736835956573486,5.384579181671143
0.0,3.4913363456726074,1.1382272243499756,3.340416669845581,6.144076824188232,6.032158374786377,-1.2255232334136963,4.5277886390686035,7.4095258712768555,6.69080924987793,5.055995464324951
1.0,4.60191535949707,1.106687068939209,3.38142466545105,5.161742687225342,5.180612564086914,0.20990514755249023,4.898187637329102,6.385031700134277,6.61199951171875,5.863940238952637
0.0,0.9725180864334106,0.26697900891304016,2.422919273376465,6.300077438354492,5.907650947570801,0.2978590428829193,4.175961494445801,7.153040409088135,6.420499324798584,5.707862854003906
1.0,2.991363525390625,0.841355562210083,2.9517712593078613,5.488319396972656,5.505756855010986,0.7666201591491699,4.5365424156188965,6.684735298156738,6.638250827789307,5.69281530380249
